filename,artist,title,acoustid_id,yt_query,yt_id,yt_channel,yt_title,duration,audio_format,audio_codec,audio_bitrate,score,yt_channel_id,yt_views,duplicated,sim_artist,sim_artist_title,sim_title,sim_filename,pass,check,1403
ひとりぼっちと未来.mp3,ツユ,ひとりぼっちと未来,,ツユ ひとりぼっちと未来,QI9wkbde5yw,ツユ,ひとりぼっちと未来,,webm,opus,135.351,275,,750575.0,True,100.0,23.125,100.0,97.6923076923077,True,1.0,
ツユ - デモーニッシュ MV.mp3,ツユ,ツユ - デモーニッシュ MV,,ツユ ツユ デモーニッシュ MV,Wx08V5jPEwg,ツユ,ツユ - デモーニッシュ MV,,m4a,mp4a.40.2,129.509,345,@TUYU_official,14727301.0,False,100.0,92.0,100.0,98.06451612903226,True,1.0,
ツユ - ルーザーガール MV.mp3,ツユ,ツユ - ルーザーガール MV,,ツユ ツユ ルーザーガール MV,6rg4cYlAKOc,ツユ,ツユ - ルーザーガール MV,,webm,opus,132.05,300,@TUYU_official,9554610.0,True,100.0,92.0,100.0,98.06451612903226,True,1.0,
【fuuオリジナル曲】おかえり.mp3,デイナイ/Day and Night,【fuuオリジナル曲】おかえり,,デイナイ Day and Night fuuオリジナル曲 おかえり,3A1pS6ilnsA,デイナイ/Day and Night,Day and Night / still I... 【OFFICIAL MUSIC VIDEO】,238.0,webm,opus,141.405,104,@dayandnight7546,51193.0,False,100.0,71.69117647058823,38.84920634920636,35.35714285714286,False,,
【弾き語りカバー】  プラネタリウム _ 大塚愛 covered by fuu.mp3,デイナイ/Day and Night,【弾き語りカバー】  プラネタリウム / 大塚愛 covered by fuu,,デイナイ Day and Night 弾き語りカバー プラネタリウム 大塚愛 covered by fuu,aIiAS_Z0i_8,デイナイ/Day and Night,【夏の恋うた】Day and Night / サイダー （Acoustic Version）,246.0,webm,opus,135.478,5,@dayandnight7546,62174.0,False,100.0,70.9594882729211,44.89512083903329,43.00020951183742,False,,
AUTOBIOGRAPHY _ ナノ Short. Music Video.mp3,ナノ / NANO,AUTOBIOGRAPHY / ナノ Short. Music Video,,ナノ NANO AUTOBIOGRAPHY ナノ Short Music Video,PB2nzNWCOlY,ナノ / NANO,AUTOBIOGRAPHY / ナノ Short. Music Video,,m4a,mp4a.40.2,129.518,345,@nano_official,99155.0,False,90.15151515151516,58.90063424947146,100.0,96.47840531561461,True,1.0,
All I Need _ ナノ Short Music Video.mp3,ナノ / NANO,All I Need / ナノ Short Music Video,,ナノ NANO All I Need ナノ Short Music Video,jDliXVCB5-k,ナノ / NANO,All I Need / ナノ Short Music Video,,m4a,mp4a.40.2,129.517,335,@nano_official,70132.0,False,90.15151515151516,59.16461916461917,100.0,95.9396605908234,True,1.0,
LINE OF FIRE _ ナノ Music Video.mp3,ナノ / NANO,LINE OF FIRE / ナノ Music Video,,ナノ NANO LINE OF FIRE ナノ Music Video,ndPvmjlM4vg,ナノ / NANO,LINE OF FIRE / ナノ Music Video,,m4a,mp4a.40.2,129.489,345,@nano_official,220468.0,False,90.15151515151516,59.39393939393939,100.0,95.47785547785548,True,1.0,
A Super Nice Japanese Song  - Hated by Life Itself 【命に嫌われている】_ Lyrics.mp3,ノリチャ,A Super Nice Japanese Song  - Hated by Life Itself 【命に嫌われている】| Lyrics,,,vhxQxlnQZ3A,Wolf Octavio,A Super Nice Japanese Song — Inochi ni Kirawarete Iru【命に嫌われている】| Lyrics,331.0,webm,opus,141.634,55,@wolfoctavio9219,244.0,False,41.07142857142858,51.85867895545314,79.4321614111393,81.14748409485252,True,1.0,
Kuro Neko (黒猫) - Hanatan  _ Lyrics.mp3,ノリチャ,Kuro Neko (黒猫) - Hanatan  | Lyrics,,ノリチャ Kuro Neko 黒猫 Hanatan Lyrics,d5oIz6rVt-0,Wolf Octavio,Kuro Neko (黒猫) - Hanatan  | Lyrics,292.0,m4a,mp4a.40.2,129.491,112,@wolfoctavio9219,335.0,False,41.07142857142858,49.97885835095137,100.0,96.47840531561461,False,1.0,
HoneyComeBear - Calling (Official Audio).mp3,ハニカムベアー/HoneyComeBear,HoneyComeBear - Calling,,ハニカムベアー HoneyComeBear HoneyComeBear Calling,88JxCif5a34,HoneyComeBear,HoneyComeBear - Calling (Official Audio),,webm,opus,140.805,335,@honeycomebear,924578.0,True,94.81481481481482,65.96073765615704,95.60975609756098,98.72340425531915,True,1.0,
スポットライト_spotlight 《歌ってみた》.mp3,ベロニカ,スポットライト/spotlight 《歌ってみた》,,ベロニカ スポットライト spotlight 《歌ってみた》,CKmzbSID1NE,Veronica,スポットライト/spotlight 《歌ってみた》,,webm,opus,134.967,230,@blueberry_veronicapi,1458.0,False,80.0,34.43181818181818,100.0,96.55454545454546,True,1.0,
ヘナ　《歌ってみた》.mp3,ベロニカ〔Veronica〕,ヘナ　《歌ってみた》,,,LCHSUNPeDsk,Veronica,ヘナ　《歌ってみた》,139.0,m4a,mp4a.40.2,129.515,55,@blueberry_veronicapi,4727.0,False,93.80952380952381,42.03296703296704,100.0,98.125,True,1.0,
ポルカドットスティングレイ「FREE」MV.mp3,ポルカドットスティングレイ,ポルカドットスティングレイ「FREE」MV,,,C0F4MzdKt9g,POLKADOT STINGRAY,ポルカドットスティングレイ「FREE」MV,185.0,m4a,mp4a.40.2,129.506,55,@POLKADOTSTINGRAY,1555351.0,False,63.23529411764706,96.47058823529412,100.0,98.5,True,1.0,
Mitei no Hanashi - White Promise（Music Video）.mp3,ミテイノハナシ / Aru.,Mitei no Hanashi - White Promise（Music Video）,,ミテイノハナシ Aru Mitei no Hanashi White Promise Music Video,gt9Xk1FsB8g,ミテイノハナシ / Aru.,ミテイノハナシ - 白の約束（Music Video）,,webm,opus,137.578,241,@miteinohanashi,505434.0,False,95.03952569169961,80.09615384615384,70.28846153846153,75.71851851851852,True,1.0,
ミテイノハナシ - 再会の終わり（Music Video）.mp3,ミテイノハナシ / Aru.,ミテイノハナシ - 再会の終わり（Music Video）,,ミテイノハナシ Aru ミテイノハナシ 再会の終わり Music Video,V7qGIPaKs3k,ミテイノハナシ / Aru.,ミテイノハナシ - 再会の終わり（Music Video）,,m4a,mp4a.40.2,129.493,267,@miteinohanashi,993954.0,False,95.03952569169961,80.24,100.0,98.92857142857143,True,1.0,
ミテイノハナシ - 夜に溺れる（Music Video）.mp3,ミテイノハナシ / Aru.,ミテイノハナシ - 夜に溺れる（Music Video）,,ミテイノハナシ Aru ミテイノハナシ 夜に溺れる Music Video,xzXq7kX5xWk,ミテイノハナシ / Aru.,ミテイノハナシ - 夜に溺れる（Music Video）,,m4a,mp4a.40.2,129.495,296,@miteinohanashi,2313897.0,False,95.03952569169961,80.16666666666667,100.0,98.94736842105263,True,1.0,
ミテイノハナシ - 忘れじの映画（Music Video）.mp3,ミテイノハナシ / Aru.,ミテイノハナシ - 忘れじの映画（Music Video）,,ミテイノハナシ Aru ミテイノハナシ 忘れじの映画 Music Video,zUa3SUmvjhI,ミテイノハナシ / Aru.,ミテイノハナシ - 忘れじの映画（Music Video）,,webm,opus,135.829,266,@miteinohanashi,1251511.0,False,95.03952569169961,80.16666666666667,100.0,98.94736842105263,True,1.0,
ミテイノハナシ - 憂鬱、日々（Music Video）.mp3,ミテイノハナシ / Aru.,ミテイノハナシ - 憂鬱、日々（Music Video）,,ミテイノハナシ Aru ミテイノハナシ 憂鬱、日々 Music Video,B8gm6XXcexE,ミテイノハナシ / Aru.,ミテイノハナシ - 憂鬱、日々（Music Video）,,webm,opus,133.683,300,@miteinohanashi,4464159.0,True,95.03952569169961,80.31632653061224,100.0,98.9090909090909,True,1.0,
エンヴィーベイビー_ メリッサ・キンレンカ Cover.mp3,メリッサ・キンレンカ,エンヴィーベイビー/ メリッサ・キンレンカ Cover,,メリッサ キンレンカ エンヴィーベイビー メリッサ キンレンカ Cover,3OfLVLg1o0A,メリー2,エンヴィーベイビー　メリッサキンレンカ,226.0,m4a,mp4a.40.2,129.499,95,@kimo_otakun,159020.0,False,68.63636363636364,92.4360400444939,90.8983666061706,89.9294670846395,True,1.0,
ユアネス-yourness- _BE ALL LIE_ Official Music Video.mp3,ユアネス-yourness-,"ユアネス-yourness- ""BE ALL LIE",,,X4c7hy36KQQ,ユアネス / YOURNESS,BE ALL LIE / ユアネス - BE ALL LIE / YOURNESS,290.0,m4a,mp4a.40.2,129.492,55,@yourness_on,515776.0,True,82.89473684210527,62.60869565217392,64.34782608695653,54.5438673068529,True,1.0,
ユアネス-yourness- 「Bathroom」Official Music Video.mp3,ユアネス-yourness-,ユアネス-yourness- 「Bathroom,,,Hi5Rs3u7TFQ,ユアネス / YOURNESS,Bathroom / ユアネス - Bathroom / YOURNESS,254.0,webm,opus,132.688,85,@yourness_on,682113.0,True,82.89473684210527,62.85714285714286,58.28571428571428,55.96667624245907,True,1.0,
ユアネス-yourness- 「あの子が横に座る」Official Music Video.mp3,ユアネス-yourness-,ユアネス-yourness- 「あの子が横に座る,,ユアネス yourness ユアネス yourness あの子が横に座る,WfNa7jDyv-o,ユアネス / YOURNESS,あの子が横に座る / ユアネス YOURNESS,,webm,opus,134.377,278,@yourness_on,430112.0,False,82.89473684210527,85.86335403726709,68.57142857142857,64.78550724637682,True,1.0,
ユアネス-yourness-「 二人静(Piano ver.) 」Official Music Video.mp3,ユアネス-yourness-,ユアネス-yourness-「 二人静(Piano ver,,ユアネス yourness ユアネス yourness 二人静 Piano ver,928MPHo2bCI,ユアネス / YOURNESS,二人静 (Piano ver) / ユアネス YOURNESS,,webm,opus,143.257,247,@yourness_on,376733.0,True,82.89473684210527,85.64431486880467,66.39455782312925,66.59532105525136,True,1.0,
ユアネス-yourness-「凩」Official Music Video.mp3,ユアネス-yourness-,ユアネス-yourness-「凩,,,DPbDpygss4c,ユアネス / YOURNESS,凩 / ユアネス - Wintry wind / YOURNESS,259.0,m4a,mp4a.40.2,129.492,39,@yourness_on,1010742.0,False,82.89473684210527,62.5531914893617,48.19148936170212,52.04449152542373,False,1.0,
ユアネス-yourness-「籠の中に鳥」Official Music Video【アニメ「イエスタデイをうたって」主題歌】.mp3,ユアネス-yourness-,ユアネス-yourness-「籠の中に鳥アニメ「イエスタデイをうたって」主題歌】,,ユアネス yourness ユアネス yourness 籠の中に鳥アニメ イエスタデイをうたって 主題歌】,5CklZVlT7Hs,ユアネス / YOURNESS,籠の中に鳥 / ユアネス - TVアニメ『イエスタデイをうたって』主題歌,,webm,opus,132.29,236,@yourness_on,9203284.0,True,82.89473684210527,51.33333333333333,84.5429104477612,73.53513513513514,True,1.0,
ユアネス-yourness-「紫苑」Official Music Video.mp3,ユアネス-yourness-,ユアネス-yourness-「紫苑,,,Ar_8FbFzdAU,ユアネス / YOURNESS,紫苑 / ユアネス YOURNESS,283.0,m4a,mp4a.40.2,129.491,55,@yourness_on,334709.0,False,82.89473684210527,88.38095238095238,74.14298018949182,69.02479338842976,True,1.0,
【Cover】知りたい - 水野あつ by ﾕｷﾑﾗﾁｬﾝ！.mp3,ユキムラチャン!,【Cover】知りたい - 水野あつ by ﾕｷﾑﾗﾁｬﾝ！,,ユキムラチャン! Cover 知りたい 水野あつ by ﾕｷﾑﾗﾁｬﾝ！,i5ghKAINhhs,*A,知りたい / 水野あつ【Covered by Azusa】,131.0,webm,opus,138.228,42,@azumintea,11529.0,False,45.71428571428572,33.22981366459626,69.17882117882117,67.85459729151817,False,,
【Cover】moreきゅん奴隷 - 戦慄かなの by ﾕｷﾑﾗﾁｬﾝ！.mp3,ユキムラチャン!,【Cover】moreきゅん奴隷 - 戦慄かなの by ﾕｷﾑﾗﾁｬﾝ！,,ユキムラチャン! 【Cover】moreきゅん奴隷 戦慄かなの by ﾕｷﾑﾗﾁｬﾝ！,Fu5cVZPFrsU,ユキムラチャン!,【Cover】moreきゅん奴隷 - 戦慄かなの by ﾕｷﾑﾗﾁｬﾝ！,,webm,opus,136.543,222,@YKMRchan,1300630.0,False,100.0,92.22222222222223,100.0,99.1304347826087,True,1.0,
【Cover】はくちゅーむ - BPM15Q by 中村さんそ & ﾕｷﾑﾗﾁｬﾝ！.mp3,ユキムラチャン!,【Cover】はくちゅーむ - BPM15Q by 中村さんそ & ﾕｷﾑﾗﾁｬﾝ！,,ユキムラチャン! 【Cover】はくちゅーむ BPM15Q by 中村さんそ ﾕｷﾑﾗﾁｬﾝ！,tbgzJUzQAtM,ユキムラチャン!,【Cover】はくちゅーむ - BPM15Q by 中村さんそ & ﾕｷﾑﾗﾁｬﾝ！,,m4a,mp4a.40.2,129.497,262,@YKMRchan,296849.0,False,100.0,92.05882352941177,100.0,99.1891891891892,True,1.0,
【Cover】ダーリンダンス - かいりきベア feat.初音ミク by ﾕｷﾑﾗﾁｬﾝ！.mp3,ユキムラチャン!,【Cover】ダーリンダンス - かいりきベア feat.初音ミク by ﾕｷﾑﾗﾁｬﾝ！,,ユキムラチャン! 【Cover】ダーリンダンス かいりきベア feat 初音ミク by ﾕｷﾑﾗﾁｬﾝ！,os90nUgQF7k,ユキムラチャン!,【Cover】ダーリンダンス - かいりきベア feat.初音ミク by ﾕｷﾑﾗﾁｬﾝ！,,m4a,mp4a.40.2,129.498,345,@YKMRchan,5721763.0,False,100.0,91.7948717948718,100.0,99.28571428571429,True,1.0,
【Cover】チュープリ - ZOC by をとは & ﾕｷﾑﾗﾁｬﾝ！.mp3,ユキムラチャン!,【Cover】チュープリ - ZOC by をとは & ﾕｷﾑﾗﾁｬﾝ！,,ユキムラチャン! 【Cover】チュープリ ZOC by をとは ﾕｷﾑﾗﾁｬﾝ！,qSIXfDHqD2E,ユキムラチャン!,【Cover】チュープリ - ZOC by をとは & ﾕｷﾑﾗﾁｬﾝ！,,webm,opus,139.59,275,@YKMRchan,1307905.0,False,100.0,92.54545454545455,100.0,99.01639344262296,True,1.0,
【Cover】メランコリア - モチヅキ景色 by ﾕｷﾑﾗﾁｬﾝ！.mp3,ユキムラチャン!,【Cover】メランコリア - モチヅキ景色 by ﾕｷﾑﾗﾁｬﾝ！,,ユキムラチャン! 【Cover】メランコリア モチヅキ景色 by ﾕｷﾑﾗﾁｬﾝ！,xA35zszYvvM,ユキムラチャン!,【Cover】メランコリア - モチヅキ景色 by ﾕｷﾑﾗﾁｬﾝ！,,m4a,mp4a.40.2,129.526,262,@YKMRchan,130220.0,False,100.0,92.25806451612904,100.0,99.11764705882354,True,1.0,
【Cover】ヴァンパイア - DECO_27 feat.初音ミク by ﾕｷﾑﾗﾁｬﾝ！.mp3,ユキムラチャン!,【Cover】ヴァンパイア - DECO*27 feat.初音ミク by ﾕｷﾑﾗﾁｬﾝ！,,ユキムラチャン! 【Cover】ヴァンパイア DECO*27 feat 初音ミク by ﾕｷﾑﾗﾁｬﾝ！,CYZf3TcRr34,ユキムラチャン!,【Cover】ヴァンパイア - DECO*27 feat.初音ミク by ﾕｷﾑﾗﾁｬﾝ！,,webm,opus,133.226,258,@YKMRchan,2303714.0,False,100.0,92.05882352941177,100.0,97.73052464228935,True,1.0,
【Cover】水星 - DAOKO by ﾕｷﾑﾗﾁｬﾝ！.mp3,ユキムラチャン!,【Cover】水星 - DAOKO by ﾕｷﾑﾗﾁｬﾝ！,,ユキムラチャン! 【Cover】水星 DAOKO by ﾕｷﾑﾗﾁｬﾝ！,R8BzV02xDsI,ユキムラチャン!,【Cover】水星 - DAOKO by ﾕｷﾑﾗﾁｬﾝ！,,webm,opus,141.572,231,@YKMRchan,230335.0,False,100.0,93.18181818181819,100.0,98.8,True,1.0,
【Cover】samenaimama - 中村さんそ by ﾕｷﾑﾗﾁｬﾝ！.mp3,ユキムラチャン!,【Cover】samenaimama - 中村さんそ by ﾕｷﾑﾗﾁｬﾝ！,,ユキムラチャン! Cover samenaimama 中村さんそ by ﾕｷﾑﾗﾁｬﾝ！,XHEPSktxXFw,中村さんそ,中村さんそ - samenaimama(OFFICIAL),234.0,webm,opus,137.864,62,@nakamurasanso,39417.0,False,58.33333333333333,53.42857142857143,60.16032982134676,55.28846153846153,True,,
月詠み『こんな命がなければ』Music Video.mp3,ユリイ・カノン / 月詠み Official,月詠み『こんな命がなければ』Music Video,,ユリイ・カノン 月詠み Official 月詠み『こんな命がなければ』Music Video,YaTv86-1-pY,Tsukuyomi / YurryCanon,月詠み『こんな命がなければ』Music Video,,webm,opus,132.862,165,@YurryCanon,8673538.0,True,66.11111111111111,55.76470588235294,100.0,98.92857142857143,True,1.0,
ヨルシカ - 又三郎（OFFICIAL VIDEO）.mp3,ヨルシカ / n-buna Official,ヨルシカ - 又三郎（OFFICIAL VIDEO）,,ヨルシカ n buna Official ヨルシカ 又三郎 OFFICIAL VIDEO,siNFnlqtd8M,ヨルシカ / n-buna Official,ヨルシカ - 又三郎（OFFICIAL VIDEO）,,m4a,mp4a.40.2,129.498,395,@nbuna,16368328.0,False,91.07142857142857,75.27272727272728,100.0,98.8,True,1.0,
ヨルシカ - 思想犯（OFFICIAL VIDEO）.mp3,ヨルシカ / n-buna Official,ヨルシカ - 思想犯（OFFICIAL VIDEO）,,ヨルシカ n buna Official ヨルシカ 思想犯 OFFICIAL VIDEO,ENcnYh79dUY,ヨルシカ / n-buna Official,ヨルシカ - 思想犯（OFFICIAL VIDEO）,,webm,opus,129.918,350,@nbuna,45051029.0,False,91.07142857142857,75.34883720930233,100.0,98.77551020408163,True,1.0,
ヨルシカ - 春泥棒（OFFICIAL VIDEO）.mp3,ヨルシカ / n-buna Official,ヨルシカ - 春泥棒（OFFICIAL VIDEO）,,ヨルシカ n buna Official ヨルシカ 春泥棒 OFFICIAL VIDEO,Sw1Flgub9s8,ヨルシカ / n-buna Official,ヨルシカ - 春泥棒（OFFICIAL VIDEO）,,webm,opus,130.476,350,@nbuna,111247366.0,False,91.07142857142857,75.27272727272728,100.0,98.8,True,1.0,
ヨルシカ - 風を食む（OFFICIAL VIDEO）.mp3,ヨルシカ / n-buna Official,ヨルシカ - 風を食む（OFFICIAL VIDEO）,,,GVrRXhS0mLs,ヨルシカ / n-buna Official,ヨルシカ - 風を食む（OFFICIAL VIDEO）,286.0,m4a,mp4a.40.2,129.493,90,@nbuna,16199021.0,False,91.07142857142857,75.19999999999999,100.0,98.82352941176471,True,1.0,
【ラピスリライツ】Ray「Beautiful World」MV.mp3,ラピスリライツ公式チャンネル,【ラピスリライツ】Ray「Beautiful World」MV,,,Cx97Od7GZ58,ラピスリライツ公式チャンネル,【ラピスリライツ】Ray「Beautiful World」MV,168.0,m4a,mp4a.40.2,129.504,55,@lapisrelights,124026.0,False,97.1875,73.16239316239316,100.0,98.82352941176471,True,1.0,
【オリジナルMV】ハーフ・エルアール【にじさんじ_レヴィ・エリファ】.mp3,レヴィ・エリファ-Levi Elipha-,【オリジナルMV】ハーフ・エルアール【にじさんじ/レヴィ・エリファ】,,レヴィ・エリファ Levi Elipha 【オリジナルMV】ハーフ・エルアール【にじさんじ レヴィ・エリファ】,6mMi1VE7ahI,レヴィ・エリファ-Levi Elipha-,【オリジナルMV】ハーフ・エルアール【にじさんじ/レヴィ・エリファ】,,m4a,mp4a.40.2,129.497,345,@LeviElipha,468001.0,False,100.0,61.23684210526316,100.0,97.30994152046783,True,1.0,
【歌ってみた】MACARON covered by ヰ世界情緒.mp3,ヰ世界情緒,【歌ってみた】MACARON covered by ヰ世界情緒,,ヰ世界情緒 【歌ってみた】MACARON covered by ヰ世界情緒,2bGvBLJDxpE,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】MACARON covered by ヰ世界情緒,,m4a,mp4a.40.2,129.499,345,@isekaijoucho,1280004.0,False,94.66666666666667,92.6923076923077,100.0,98.9655172413793,True,1.0,
【歌ってみた】V〈Re-birth version〉 covered by ヰ世界情緒.mp3,ヰ世界情緒,【歌ってみた】V〈Re-birth version〉 covered by ヰ世界情緒,,,ScSYk12eCTk,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】V〈Re-birth version〉 covered by ヰ世界情緒,263.0,webm,opus,138.253,85,@isekaijoucho,465310.0,False,94.66666666666667,92.05882352941177,100.0,99.1891891891892,True,1.0,
【歌ってみた】レプリカ covered by ヰ世界情緒.mp3,ヰ世界情緒,【歌ってみた】レプリカ covered by ヰ世界情緒,,,-YMutD4cY7M,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】レプリカ covered by ヰ世界情緒,234.0,m4a,mp4a.40.2,129.496,55,@isekaijoucho,1369517.0,False,94.66666666666667,92.45614035087719,92.10526315789474,95.01801801801803,True,1.0,
【歌ってみた】共感覚おばけ covered by ヰ世界情緒.mp3,ヰ世界情緒,【歌ってみた】共感覚おばけ covered by ヰ世界情緒,,ヰ世界情緒 【歌ってみた】共感覚おばけ covered by ヰ世界情緒,-2iHNgLJHk8,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】共感覚おばけ covered by ヰ世界情緒,,m4a,mp4a.40.2,129.501,332,@isekaijoucho,2720695.0,False,94.66666666666667,92.08955223880596,93.33022388059702,95.77099236641222,True,1.0,
【歌ってみた】垂直落下 covered by ヰ世界情緒.mp3,ヰ世界情緒,【歌ってみた】垂直落下 covered by ヰ世界情緒,,,5Y5FzD0di8I,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】垂直落下 covered by ヰ世界情緒,279.0,webm,opus,134.24,85,@isekaijoucho,2571865.0,False,94.66666666666667,92.33333333333333,100.0,99.0909090909091,True,1.0,
【歌ってみた】夜顔の告白 covered by ヰ世界情緒.mp3,ヰ世界情緒,【歌ってみた】夜顔の告白 covered by ヰ世界情緒,,ヰ世界情緒 【歌ってみた】夜顔の告白 covered by ヰ世界情緒,WeHvkBrgcpk,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】夜顔の告白 covered by ヰ世界情緒,,m4a,mp4a.40.2,129.496,345,@isekaijoucho,1011474.0,False,94.66666666666667,92.15384615384615,100.0,99.15492957746478,True,1.0,
【歌ってみた】白昼夢 covered by ヰ世界情緒.mp3,ヰ世界情緒,【歌ってみた】白昼夢 covered by ヰ世界情緒,,ヰ世界情緒 【歌ってみた】白昼夢 covered by ヰ世界情緒,k0ByO3gNCew,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】白昼夢 covered by ヰ世界情緒,,m4a,mp4a.40.2,129.491,325,@isekaijoucho,735340.0,False,94.66666666666667,92.5,100.0,99.03225806451613,True,1.0,
【歌ってみた】約束 covered by ヰ世界情緒.mp3,ヰ世界情緒,【歌ってみた】約束 covered by ヰ世界情緒,,,THyn-jQVg-c,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】約束 covered by ヰ世界情緒,263.0,m4a,mp4a.40.2,129.493,55,@isekaijoucho,486863.0,False,94.66666666666667,92.5925925925926,100.0,99.0,True,1.0,
【歌ってみた】鳳仙花 covered by ヰ世界情緒.mp3,ヰ世界情緒,【歌ってみた】鳳仙花 covered by ヰ世界情緒,,,ySASyOpUQrc,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】鳳仙花 covered by ヰ世界情緒,288.0,m4a,mp4a.40.2,129.49,55,@isekaijoucho,573806.0,False,94.66666666666667,92.45614035087719,100.0,99.04761904761905,True,1.0,
ヰ世界情緒 - 03 「物語りのワルツ」【オリジナルMV】.mp3,ヰ世界情緒,ヰ世界情緒 #03 「物語りのワルツ」【オリジナルMV】,,ヰ世界情緒 ヰ世界情緒 03 物語りのワルツ 【オリジナルMV】,Kz424oVx9_o,ヰ世界情緒 -Isekaijoucho-,ヰ世界情緒 #03 「物語りのワルツ」【オリジナルMV】,,webm,opus,130.346,300,@isekaijoucho,992333.0,True,94.66666666666667,92.22222222222223,100.0,95.85714285714285,True,1.0,
ヰ世界情緒 - 04 「ジオラマドラマ」【オリジナルMV】.mp3,ヰ世界情緒,ヰ世界情緒 #04 「ジオラマドラマ」【オリジナルMV】,,ヰ世界情緒 ヰ世界情緒 04 ジオラマドラマ 【オリジナルMV】,ftCqxjpxdc8,ヰ世界情緒 -Isekaijoucho-,ヰ世界情緒 #04 「ジオラマドラマ」【オリジナルMV】,,m4a,mp4a.40.2,129.502,267,@isekaijoucho,607101.0,False,94.66666666666667,92.54545454545455,100.0,95.27565982404693,True,1.0,
ヰ世界情緒- 05 「ハイドレンジア」【オリジナルMV】.mp3,ヰ世界情緒,ヰ世界情緒#05 「ハイドレンジア」【オリジナルMV】,,ヰ世界情緒 ヰ世界情緒 05 ハイドレンジア 【オリジナルMV】,lqTS5eaEhbI,ヰ世界情緒 -Isekaijoucho-,ヰ世界情緒 #05 「ハイドレンジア」【オリジナルMV】,,m4a,mp4a.40.2,129.493,310,@isekaijoucho,1158476.0,True,94.66666666666667,92.64150943396227,97.89187227866472,97.11544611448673,True,1.0,
"【歌ってみた】Fairytale, _ covered by ヰ世界情緒.mp3",ヰ世界情緒 -Isekaijoucho-,"【歌ってみた】Fairytale, / covered by ヰ世界情緒",,ヰ世界情緒 Isekaijoucho 【歌ってみた】Fairytale covered by ヰ世界情緒,ItZIZGALQVo,ヰ世界情緒 -Isekaijoucho-,"【歌ってみた】Fairytale, / covered by ヰ世界情緒",,m4a,mp4a.40.2,129.489,266,@isekaijoucho,656535.0,False,96.22988505747126,61.80528182893181,100.0,97.39765319426336,True,1.0,
【歌ってみた】Tourbillon covered by ヰ世界情緒.mp3,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】Tourbillon covered by ヰ世界情緒,,,NPCvleLWAOM,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】Tourbillon covered by ヰ世界情緒,357.0,webm,opus,134.52,85,@isekaijoucho,373516.0,False,96.22988505747126,62.03805496828753,100.0,99.01639344262296,True,1.0,
【歌ってみた】flos covered by ヰ世界情緒.mp3,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】flos covered by ヰ世界情緒,,,2hI_da7sStU,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】flos covered by ヰ世界情緒,291.0,webm,opus,134.649,85,@isekaijoucho,1133411.0,False,96.22988505747126,62.45847176079734,100.0,98.9090909090909,True,1.0,
【歌ってみた】あなぐらぐらし covered by ヰ世界情緒.mp3,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】あなぐらぐらし covered by ヰ世界情緒,,,V2XcYkq9LxI,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】あなぐらぐらし covered by ヰ世界情緒,375.0,webm,opus,134.257,85,@isekaijoucho,1357475.0,False,96.22988505747126,61.75193798449613,100.0,99.0909090909091,True,1.0,
【歌ってみた】エンドロール covered by ヰ世界情緒.mp3,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】エンドロール covered by ヰ世界情緒,,,X0BykQ-ljKE,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】エンドロール covered by ヰ世界情緒,276.0,m4a,mp4a.40.2,129.492,55,@isekaijoucho,919270.0,False,96.22988505747126,61.86046511627907,92.24764890282131,95.10517916727115,True,1.0,
【歌ってみた】カミノコトバ covered by ヰ世界情緒.mp3,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】カミノコトバ covered by ヰ世界情緒,,,1-KjM2t0nVw,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】カミノコトバ covered by ヰ世界情緒,302.0,webm,opus,133.397,85,@isekaijoucho,399754.0,False,96.22988505747126,61.75193798449613,100.0,99.0909090909091,True,1.0,
【歌ってみた】可能世界のロンド covered by ヰ世界情緒.mp3,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】可能世界のロンド covered by ヰ世界情緒,,,mm8t7XLYuCk,ヰ世界情緒 -Isekaijoucho-,【歌ってみた】可能世界のロンド covered by ヰ世界情緒,338.0,webm,opus,141.563,85,@isekaijoucho,767958.0,False,96.22988505747126,61.42311697327317,100.0,99.17808219178083,True,1.0,
